reviewId,content,score
5ec496d6-f403-4ec8-9a90-3f3351ac359a,You can call your friends,5
c6da562b-b479-4a48-9996-ddd1b2784f05,❤️❤️,5
2dd1a18a-23c1-49ff-a642-16fd7239e96b,Nice App,5
44047fed-7adc-4eb9-b760-76ae540a3d17,❣️💖,4
443c5023-439b-4128-a070-f7d299a9b68e,♥️,5
63662ebc-2532-4b82-bb29-e03e59348d08,very nice,1
95d696bf-2d47-4992-8dc0-d6149e16cf56,cuz I can see all the tea and talk to friends,5
03438b58-4df3-4485-a703-d9e1b148ab90,Super fun love playing with the filters.,5
cd5e404a-cea2-49e1-90b5-ac9aeee65974,is so sucky,1
6c3cf9d1-cc8d-4066-961e-97642e07e822,my maps isnt wanting to work right and I have location on all times it shows random locations,3
12b311a8-067c-44cb-816b-33d4f9832745,awesome,5
f11be52a-a5b8-4d67-9e38-064260ccc806,"The new update introduced a new audio problem , bow I can't hear the audio of snaps sent to me",1
8db17313-3fe4-43b0-828a-4747e0eeda52,This app is very good and this app filters is awesome yrrr heavy nice app I am nor even seen panchod,5
e27358b1-7743-4708-89b9-ee065ab49869,the app frezes my phone when I open it's settings.,1
98dea767-8112-41bb-82ab-39678e51bef2,totally awesome app,5
37b974d2-70c6-4447-bbd6-ecf78a5eb097,please stop shoving ai down my throat. let me take that ai chat bot off i never use it and i keep accidently clicking it and i hate it.,1
96e6f56e-4c74-4796-a766-5ada30ae3902,"I will change this to a 5 after, but I wanted to let yall know that Snapchats update the other day made it unusable. like, I can't access any friends videos. it just keeps loading.",3
c32eff1b-93ea-408d-8d2e-d3098393a849,Snapchat makes you have self love and also makes you belong ❤️ but am having issues to view past two years pictures and videos,5
b2ba4da3-caee-42e6-b78e-4927427b77a4,is fun and is the best app ever,5
f64d33b5-73cc-4c8c-ab1b-1351e7505cc9,1 minute video has 3 or more commercials.,1
31fd70f3-e797-4f3d-85d5-9e4df47cc31e,I can't put the password,1
1c85188a-97ac-4add-8ac4-b8261cc39ccc,Ai is good but it should capture the picture background view (the 1 we taking pic 📸 ),1
49a54c34-25c4-484f-a916-e703065a15bd,snapchat is goog.but no play video why?,5
31345a71-8a5a-4140-a7dc-6b33266b96f2,The app is very good but the 2022 version was the best because it also had games which we could play with our family and friends. I did not like this change at all. Can that game feature come back again?,5
00fac2f4-aa6b-44c0-a2d6-979caaf90648,great 👍,5
19854ea1-8940-4680-9306-9eab2e8cb48e,You are good app,1
0a07acf9-6928-4fa8-9512-718f5f86aa47,best app,5
631e9afd-edd8-4b75-ba86-6ad51cf67a25,"only 2 problem, I'm addicted",5
adb58d9f-f457-4c0e-9fa2-98dbacb3753c,love pictures,5
ebac61a8-e188-4579-94b2-45f49a238117,nice,5
3199415c-fd16-49af-962e-a567a75a1a1f,I can't text anyone or add anyone,4
f5dd3303-61fb-4730-b31f-2f86d27a9bb4,گوه تو اسنپ‌چت یهو پرید تمام عکسا فیلما پاک شد یهو ی ستاره هم زیادیشه,1
9a6b046f-9156-41ff-bf46-1d124926d0cd,"Overall okay, I use Snapchat a lot and switched from iOS to a Google Pixel 9 Pro, super fast phone but for some reason on Snapchat when I send videos, my mouth doesn't match up with the words. My mouth lags behind! Super embarrassing and frustrating especially out of this phone, but it's definitely a Snapchat software issue. Hopefully somebody sees this and can fix it somehow!",3
4e627da1-47ff-4679-9fac-62560c745634,good,5
c68354f1-f82d-4e33-8277-c9f3875cfaf3,Solo spam de anuncios y eso incomoda,1
94aef1c4-f446-4f10-b85c-b48b97758291,I miss the simplicity of the app and the rainbow effect when pulling down to refresh.,3
47f69512-691a-48e2-a437-c92708cf4515,one of the very best.,5
f1fc00a6-b7a8-4fbf-9d89-1661204ccfb7,"I'm Persian , this app is good but I can't go in my account",1
81dc2303-8de0-4879-a1e1-7a27f0a88c26,not add more friends problem 😒,1
8b97365d-685e-4195-a555-e229e67a98e1,the amount of soliciting with notifications and emails this app sends about people and pages I'm not even following or interested in is outrageous. please just give me notifications about people I follow. and do it once. don't have the app continue to notify me multiple times until I view their story,1
e3d31355-650b-4cfd-983a-92257f82024b,good,5
7ab0d9fc-811e-4cac-adfe-9316037b24a6,Supercool!!,5
be983a5d-c874-43b2-ae2e-80102ae26976,excellent,5
ad62c1ec-c452-45a1-9ccd-8feeb4ef2684,"I do appreciate the upgrade in Snapchat's ability to use more of my phone's camera features (like 0.6x and wide selfie view) I think the biggest frustration is now definitely the number of repeated random notifications 😅 - Random suggestion for us Flip phone users (Galaxy Flip), the ability to use our cover screen to preview pics/vids like in our native cam app. ex: when capturing ppl, I want them to be able to see themselves on my cover screen, again like my native cam but ✨️snap fun✨️ idk",4
d9403dee-6fb2-4343-8a07-05e6a657683e,best,5
90c114c6-cc60-4883-9e1e-d982f621b1aa,super,5
b05e9f59-e80c-4220-af41-90338b0b3a52,Good use,5
6d79eb2b-35ea-42d7-90b1-045473f69939,sooo baaaad,1
881896e2-3de2-434e-8a0a-cc5435e01ebd,Snapchat is a very useful and unique it is very simple and easy to use four anyone but they should be something about video power button like if you wanna read anything on spotlight so we cannot stop the video also it is very good to see that where is just to fun and entertaining videos that'll make your mute happy also we should not promote stick filter so much that we could not find any good filter for us or it is great app to use,5
a18284f0-3bfb-4d01-8808-3f4261a4709d,thank you so much 😊,5
d129b7e6-5bbd-4d92-83b8-3fe9d508aa41,wow I'm impressed,4
383c08a3-c6f1-4f67-8a9b-ac898f9adf99,Nice,2
555b66eb-1c5c-4d5b-b649-c5e330c6bcf9,Sooooo Goodddddd❤️,5
3a0db3e4-24f2-4ecf-bb12-a94a5fcc9295,good,5
45251644-92c4-4b73-bd07-ac2df4506514,there's a bug on it when I was trying to post something on my Snapchat profile,1
1f2f72ab-bdda-40d6-9e88-7a15abe6006f,snapchat unnadded my fiancee and now cant find his account let me add him neither him nor i know how to fix it or whats hsppening and snapchats had this issue for years. bouta switch messaging because of it not to mention they try n put any good feature behind paywall rediculous jus a money grab at this point edit: anyone else having issues with rejected friend request people showing up in chat like i rejected bro whys he in my friends list.,1
5695e4d5-2f46-4780-b30c-087fe6ffd249,😍🥰🥰,5
ac98cd16-3893-49eb-82e6-8814a9faead1,Snapchat app not installing,4
3f88cf3a-adeb-4f3f-9bdc-2e984a9ee982,nice,5
61ac4857-300c-46d6-98d2-f4a21b29aaaf,it fun,5
34ace84b-4bb2-4627-9d0d-13a0920bf9ea,This is a very good and amazing app,5
2f63a4bb-c45e-467d-9042-a254af93defc,I love it,5
8c219934-b321-4750-afd6-f69f930ae8c9,"I love Snapchat, I'd pick it any day over Instagram or Messenger, but sadly my Snapchat keeps shutting down and I don't know why. I keep trying to use the app and then it says the wait or close app thing. Does anyone have any tips?",3
2f62fb3e-fbd7-4940-b99c-b3cd99c32065,good,4
b9163821-7b83-4e0b-988e-8ce412474c8c,"Well, I had it in 4, and it's so awesome.",4
36221dae-892a-47fd-b276-6ada7fe715f6,so sharp,5
edd71b21-5183-4a2d-92ac-bbdf15ca6d0c,good,5
36d6cea3-42b6-47e8-bc76-9ec84bfd8de2,good and very nice 👍,5
a2b8a788-5b32-423f-ade6-a68a8e6996f0,"Add select all option to remove unwanted friends, it will be very helpful",2
b6ab214c-68da-41fe-b34f-4ea97af0da9e,wow,5
a4179ec5-77b0-4910-82e9-5eed040b3d34,super,5
4da15023-3895-4b7f-9896-bf2457e03722,all girls use this app their boys kindly stay away who love them. truth always bitter.,1
f2fac9ff-aa1e-49ae-91cb-1f9dfebd64e4,my snapchat isn't starting after updating it. I've restarted my phone and also cleared cache. what should I do now?? I also uninstall the app and install it again but isn't working.,2
d7960fd8-1533-4673-ba87-1d1122098e5b,I love Snapchat because is good for anything for watching,5
b943efda-54bf-43a8-8acf-9711d0cd0b5c,I do love this app,5
b3825724-6f8f-4822-a792-42becac2150d,Best working apk almost installed on My Vivo v40 best gunction,5
8f6aa5f1-74c0-4205-b2d9-3784b93d87bf,Good,5
36e6ea9c-6adf-4860-bc41-990925e839a3,This is really amazing I really love it thanks so much for this app,5
4c19a0fb-26b5-47f3-8feb-72ace3130e71,it's good but.. but.. a person unfrend me by mistake.. but i can't found his id.. pls make.. a list where we can see.. them who unfrend us..,5
5fc394c3-8f8b-42fb-acd0-b1d4f2566b18,wide angle in android 🗣️,1
d1ac2e45-a2ab-4c1f-8442-f4a9a3a14009,❤️,1
241d38dd-0408-470b-b0e2-64188a734078,so nice app,5
94c87ae9-bd3b-4962-8bda-7692d79e5796,5 ⭐start 💖❤,1
60596b5e-67a1-42fb-a473-cf61696305b7,nice,5
ae700226-af7c-4c09-b6da-8cc50fe4535f,like,5
003262e7-3a21-4d36-8390-972f348687d9,fun app for friends family and media,5
29c7e53d-bd4f-4198-b10f-e0cd84098c60,Amazing app,4
8ab80ed5-b140-4a15-b5da-3abd7c0aebfd,please give me wide angle in android,5
01168254-3c24-4be3-990f-e2a4c6027f88,bhot bekar aap hai yeh please don't Download 👎👎 kya fayda photo received nhi hote hai ghatiya aap,5
ef27a261-6fda-42a3-99ce-ef17368aa89c,good aap,5
a4f26508-9189-4ef8-b2a9-73d10d0f3894,nice,5
4d33c4ff-f4fd-461c-b394-c25552ee93dd,good,4
c791e6c9-3a6a-4ec4-931b-4760e8c9fbcc,nice,4
fe6f8213-6c1f-4a97-bbaa-21a96dd3ad4f,I can't see my messages,1
10bc3ab1-05e3-4b92-8b32-a9fe409a5060,needs work,5
8a279bcd-1000-4adc-99ad-a7262001f97c,"Dear Team , please Give Wide Angle Option In Redmi Note 14 5G. Other All Things Are Very Good. only wide Angle option is not in my phone. Please Solve my issue Asap",4
0b67f1bd-46c3-4bf4-a2c6-8467f7579129,🥰,5
3e7a4b88-a7cf-4d89-817a-a13a4d0ff930,"bugs : didn't save a video file from my friend. the video is not saved properly. it shows the timer with thumbnails only. 1) Add an option for clearing all call log in the main tab. 2) Add an option for selecting all friend requests for friends removed at one's. 3) Why sometimes didn't open the menu page of friends long press particular chat or access from friendship profile, why this happened, it's so irritating. If it's a glitch please fix this. Note : ONEPLUS NORD CE3 5G, ANDROID 15",1
4a1d7876-e7ad-483f-82c7-b14482444c6a,"I have 2 accounts, 1st account about 16,000 fans & 2nd account about 14,000 fans, so right now this is my 3rd account 4 fans. I lost all my fans, I tried to call Snapchat & email them too, bluh bluh bluh I don't know what going on... my both accounts is locked. My advice is if you takin risk that your choice..",1
3e01b1d6-23b0-4a67-8e19-a916a21e5637,fantastic 😍,5
e172c85c-0317-4566-ac8b-61bf33976da6,nice 🙂,5
ecfbbec7-968b-43f9-829f-448232c80503,nice,5
a3cba1e1-d67f-46a0-84e2-f1394405c122,I love this app super fun and am a fan 😘😘,5
dcf99a71-e59a-4722-98d0-5ae157dac504,very good 😊😊,5
204f3883-40b7-4294-a82b-550cb9854dc8,best,5
c8774516-e939-4f3a-a6bf-1850ffeb9e85,snap chat installed bu I can't get them,1
56766510-d982-4deb-b04b-f794676ed030,It's an good lil photogenic type of social media base type deal.,5
c0e25483-fbab-4f0a-b301-890f7c476e54,plz give ulta wide angle in My android phone,1
7f18b0a6-ca4a-4a68-bdb7-842453d2b65d,it's lovely experience with Snapchat..... to make self confident .... as well as fake 😂 face with filter ..... although it's joke ..... but seriously good experience with Snapchat,5
5006fa15-624d-4961-bbe7-5535e8d4ae83,Ultrawide lens is not working 😕,5
9ac95d95-07ef-4ff5-a2a5-0c98b84e8f42,good for fresher,5
0fa5b956-a467-4d93-9c04-7e9784d802a9,this is good app but we need more new update 😔,2
57834eb3-321b-4e12-a2dc-f1552693e063,Nice app,5
76cb83f7-f9fa-4966-b272-43bea1a45f83,I love Snapchat it's so usefull app thanks make so usefull app i love itt,5
bb190601-6ee5-4815-9aea-39da79afe611,Allow picture,5
79f364c8-3e26-4a12-9e81-764f6202879b,ok,5
034d3bca-dc99-497e-9768-3baa42dacb80,super,5
4e648643-d813-468c-b5c6-ada078836644,so interesting but my data removed,5
6c2631f1-9d0a-4f76-aae6-d50ce82e76c8,Snapchat application is not working properly network issue in snapchat application please update and fix the problem,2
224229fb-0461-4481-805d-8f9b7bd5b5f9,cant remove my ai without deleting app,1
70975ac9-ff23-4f27-bf16-a16ff17356a4,ok,1
39bd0dce-8e2a-4d9f-815b-bddd9f0a8f90,"i do love Snapchat, i only use it for snap.",5
425dbdc0-b71c-4644-9a4c-2fe1d0edeadd,best app ever,4
248e7d99-4074-46dc-a9c8-2c50c15ef0a3,"I'm sach a old user but this time I saw so many advertisement.... means tooo much..... lot of time I report it.. but still it's on my feed... So disturbing, annoying, soo please just stop this ads...",1
f2a2bc57-ddde-4ea1-ac4e-ec4518bd723e,gret nice app,5
984234e7-c7d2-4d55-8de7-272b063c7248,this is the best thing ever 💖😀💖💖💖😀 Happy,5
03fa2ce2-73eb-4248-b2d4-25acaac698d9,nice filters 😁👍,3
2944f86c-e9e0-47ad-9101-c9393c0f1962,I would give it 0 if I could for the absolutely abysmal addition of adverts that APPEAR AS MESSAGES. is this my friend replying? No. It's an advertisement for an online gambling platform. Simultaneously un-user friendly and morally corrupt. Impressive. The whole purpose of the app is to message people - if this failure of actual purpose doesn't turn you away then I don't know what will.,1
dd98b6a9-bd44-4be8-aeef-631f973cf908,super,5
08c4fe65-2349-473a-90df-59e0ff7079f5,normal app,3
a4b43238-5e25-4575-ae59-29153c6e0394,cool h bilkul,4
1e8a6051-b6b7-4a84-8dd7-3aa9604ab65c,it s so good😘❤️,5
d58d2848-83c1-4784-86e1-724dfcfb84c0,اه اه اه چه بد من هیچ چیزی نفهمیدم,1
88072c5f-8668-41da-b328-e5a95ab2b3a7,Snapchat is really good,5
11bc95fb-5a7a-4c6b-80a8-b535a80013c3,soo good my snapscore is high,5
8965ab6b-0913-4858-b7fc-1111b2e2d1ed,"I have been using Snapchat for a while now and it's been good recently,I can't trim the sound any longer",3
c09b6e11-2746-459b-b46e-92853c7c9b33,its so much fun now i can call my bestie,5
3e9d1b12-97e7-4b8c-8f54-78d6883783a7,good,5
08c54545-be7b-4f29-9ed6-6bb2790ae6ca,pro app,5
12c75612-e24b-47f1-a29f-8ea0e4ea40ef,good,5
c9ce24e1-6192-45bf-972a-864005fd4618,very nice aap,5
6336dad4-1268-4bb4-9523-586cd626f38e,good,5
68e9a210-9dc6-4a57-8fce-9130514a8553,it was too much bad,1
c8f86cec-60dd-40dd-9100-afc1835b7b71,good and affordable,1
e29597ab-2ab8-4d6d-a0cd-b1a03af14c1d,app doesn't block nudity content and reporting it doesn't work anymore. Contect that you don't wanna see shouldn't keep popping up. Especially the same profile that I've blocked multiple time. This app is dying,1
c9bbba39-43f3-495f-9b15-f6c87c0142a0,worst whiyad,1
4ca6ecde-bf3d-4254-be1d-c986192f54f9,good,4
35605fdf-86da-4f50-be1a-6d85b4875163,ya app ham garbo ka lia theet ha I love you shapcat,1
0d7dbeab-521c-4091-a87e-fb1f4e005815,talking with my friends is amazing to get in I love this one,5
6606d6ca-19f0-44fd-a249-c1cd220ddeb7,traumatized its all I'm rn,1
6d62be3d-4473-44fe-807c-ab643caec7d8,good,5
31e41b96-73a2-483a-bb34-05153c618a82,this app is good and funny l like it,5
fa595a4a-9a2c-40e1-87ce-232b4dd5a71c,"Please add a feature in AI chat option in which we can chat in ""Hinglish "" in which English alphabet is used in hindi language .",1
e3bc97c1-bbc8-4ffb-b094-4737e80a5224,So great,5
c54bd0de-b6c3-4d31-8c9c-92f124015fdf,this aap very use ful and safe and saucer,5
94714df3-8b32-4992-864f-bdc81dd46d39,to many drug dealers scams,1
d921edb4-8472-4805-ba6a-f3b3bbaf4feb,very good app it is very important for our daily life and any moment..,5
8e5d9999-064c-41bb-a86c-c06a2d56bfe6,Brilliant Application!💙🙌,5
c24c2cd6-afd2-4aac-a539-5366c0454a7b,I also like the app,5
a9e0a037-9a02-4207-8f22-2fa874e14f29,amazing aap ❤️❤️,5
26a7347a-f7e7-46e3-a5b0-a9c48a9286c9,hello good app,5
3e105c7e-2d4e-4589-b278-47a1cd07fe5d,don't know about security of chat,4
73b0e342-a778-4c5c-841d-81a760b0a56a,nice aap,5
9f47c760-81dd-456b-ba79-fb2be5b5369e,too much time taken when install this app,1
9568e228-b3fe-4882-b01c-19f8996e031b,niceeeee,5
de535f68-94a9-4f2c-a4a6-4c8890f8b3a2,This app is very good,5
05ec7e6f-ed71-4b41-91df-91fc2336fbf9,very very nice app 👍👍,5
ccad4795-d53d-4b27-b34c-927ab09a66f9,bad,1
d1bde09d-cda9-49d9-b44c-82f9ebf0ac4b,nice app,5
72ce85ec-fb7b-41a2-94b2-1e83ba9e5697,beautiful,5
538a79a8-d1d6-4841-8922-6b3734c2f6e6,😊😊😊😊 I am happy and best service buy and enjoy 🕺💯,5
294bea08-6ef8-4654-a77b-f8bede3a4822,good,3
86086d89-686f-47d4-8504-9358423c9fa7,Too many ads 😡 😡 😡 😡 and repeat same notifications again and again ruining all experience I am uninstall this now 😡,1
55a7cfbb-0b6c-4931-b70d-3747174ff721,very nice and good,5
5fde8d20-310a-4567-8b52-3aa96dbabce1,cute and funny,5
c06a54a6-2f49-4ce6-9efb-02a1c48b5367,I really love this app but . the bug problem is so bad I faced bug problem so many times 😞 that's really not good . I request please solve this problem,4
238ff08a-8e1e-4475-a2be-b9d660273f04,very good app,5
42e92b77-6297-4b01-9232-476e2ed0fbd2,very sharp,5
2f3e6dc4-b38b-4227-8c25-c30a59632024,Am happy of using the app it has helped me a lot,4
827aba44-cfa3-4a97-ac8d-f4703f80a785,it is very good for chat but audio voice is not good,5
e5d08e70-7c45-4bba-971b-841dbffa4f35,"I really love this app but my issue is after the last update, messages and media keep saving in chats",4
573a446e-2f92-4c01-8b9c-665d0cb07aa4,superb app,5
3d8020e3-1588-4152-bac7-1514c7081dd0,it's fire 🔥🔥🔥🔥🔥,5
cf424f78-5104-4ac6-a51f-9db8ec898936,Osmmm appp♥♥♥♥😘😘.,5
4141fdf7-3382-4746-961d-8df24582665c,"This app is really good to talk and call with friends, snap them and keep up with them. It is awful at its videos, especially stories. the amount of ads you get is insane. A 30 second story has about 2 ads! Imagine if YouTube did that.",3
276a5b3e-c421-4053-bf6e-879f1ec3a3ba,"just got Snapchat back, it changed quiet alot and I don't like it. too many features, all I want is to snap my friends. they should make like a basic mode or something. also they should make an option to hide discoveries. I don't care what strangers post and all it promotes is degeneracy",3
29d20a2b-8fe6-47d4-a3f4-35a9047ecfb3,good ai app for iphone and Android and iOS,5
0b308137-5164-4970-a5f0-882225146681,I can't open the app,1
f1279df2-9cec-4712-b6aa-4f5b2d2f2eae,راضیم ازش,5
4fca23ae-f3be-4a8c-97f2-b49c7df640dd,come on... why do u always remove the gallery upload ... now the gallery upload is available but u removed tha save in chat option.... stop irritating,1
810df810-e57b-4eef-b28b-8d4c9770baaa,Kafi achi picss aate hai so thats good app use ful bhi hai,5
b2145d84-d719-430e-bfc1-deab2796c52c,"I own a s24 ultra and not even my flash works at all with this app, works fine with messenger and Instagram! But snapchat is just uncooperative. Still doesnt work as of 2nd may 2025",1
d982ad9d-2b05-4dca-a344-bacd206c66a4,Please give wideangle in android 🙏🏻,5
96a555d2-7838-4fac-9792-bceb1910d50f,must snapchat,5
fc5eaef9-9f38-4a3e-a40e-b1b9da9ab2a0,cool,5
6db43e86-a3b6-44cc-906a-3288108ff218,Nice application all try this .,5
9ec77165-0aa1-46b1-9f1b-40a0da3e74f9,It is a really great and fun way to socialize if you can avoid some perverts.,4
4bec16cd-bbbd-4d21-8061-b4103374ef73,Nice Commiontion,5
18d6fe63-bb0f-4b9a-9622-0aa211b23153,it's great,5
14c46d29-fcdd-4adb-856e-c029c453a54b,it is very cool app I like it,5
2a5be894-63a5-4f05-8fee-fcb8fc17bad9,so bad 😞😞😞😞😞,1
0a18272e-7866-48f8-bf8b-eac8ebeebc96,good,5
fc94d733-5034-4ef4-a0a0-f0fa5780c295,great 👍👍,5
1de47751-00f4-4757-a20e-8a683f34f5b3,nicee,4
8a9bfa18-869f-46c6-bc05-476730b960be,please give a wide angle in android,1
47904bf8-c5f3-423b-b748-852feebe4563,this is most useful app,5
3269eaf0-20a3-43cf-8ed3-134326a1cfaf,"calls randomly hang up after a few hours, never used to do that. been checking to see if the app needs an update and currently doesn't. I don't know what's going on, but it gets annoying.",4
94b0e4b2-6496-4faa-b551-3b7bb71b666e,good 👍,5
4da050e2-9737-467e-8be4-5d665c0ed720,Bro 😍😍😍😍😍😍😍😍😍😍😍,5
1e4ec9a2-0abe-4a81-957c-9e8f8b9988a9,is it with VPN in Iran ?,5
c6a990f9-6d0c-4f58-9a34-d7244dde5e06,Snapchat to the world 😁😁. Snapchat is really the best for me,4
f0a12d4f-83cd-4921-8b89-d9d438a4352f,I don't like,5
6fdddb6a-669d-4896-a0e0-d314e0d89290,introduce short cut for AI chat bot so we don't need to enter the app everytime there is a need for the AI. and also include picture reading please. like if it's give a picture of question so it can solve. we don't need to type.,3
519579aa-7b4b-4249-a936-36735b0f919f,it's fun and interactive everybody is social and snaps make it even better❤️,5
0a6a831e-477b-4bdf-9912-a3b6910396a9,good,4
05fc5453-1c0c-4a64-ae87-84e9c4f48ab0,♥️♥️♥️,5
2a0e4184-432a-440d-9f6d-77e401453c15,nice app,5
f919f300-68f2-4f2b-be76-e10174b4263e,camera is good in my phone but it's not good in the snapchat application resolve this issue,2
f415ff50-8389-465e-adf6-930eb6e26fa1,The application requires internet Useless even for sending messages. Disastrous app.,1
78cbe4f0-e3eb-49a9-b59a-23815e9671af,wow Snapchat has been the good and latest Snapchat I love Snapchat chat,5
95a6224d-35e6-42a6-ba0d-944cbf5496de,Why did night mode disappear from the 24 Ultra in the recent update?,1
94ac1aeb-5cb1-44dd-890e-661cbd514012,I am 7 I like only filter or ai,2
0b8e923f-c0f9-4d27-85c7-fa4b8cb1bbbe,best social media 😎,5
17bb84bf-2352-425d-b449-5916607737c0,cool 😎,5
cef97191-582c-4abc-956f-8d891faa45bc,This app is nice but it take so many storage,5
88389bd2-ad89-4055-aed7-9b18f19be9ab,💙💙👌,5
f8e362fc-077e-4c23-a614-9528c7794bda,very nice 🙂,5
ed9de6d8-ac40-4c1b-951b-a252f748b955,best app ever 🎀🎀,5
c2a5b31b-c373-4d20-90fb-a03cd14a7974,I like this app,4
53023085-85e6-43b3-ac42-347cc1ba2874,accha hai,5
2de57727-1f00-4918-b96a-d953960ef94c,Please add the option to show last seen as well,1
0b39ce28-2265-413a-a8b8-d54bccb2fdeb,good social media it provide more frnd for us and learn easy everything,5
1abed218-092a-4d74-9d5f-6fc6bf1df626,nice aap,5
3db1abb0-ea2d-4d6f-89ad-97e09f9243c1,best conversation,5
a879fbe1-8217-4e25-867e-849a7f8f0ba8,very nice,5
4661c0e9-3727-48dd-9c81-a05d1c5b6b7f,so much nudity and adult content on the feed. looks like the colab with OF. uninstalling,1
ff6fbfef-3c5f-4962-b4aa-30d85d8f7954,very nyc,5
cff79bf1-3e72-42b7-a406-55ec861fb32c,There is a no 0 zero star rating,1
834c6104-3336-4e43-96a0-29a67f61f188,horrible...keep getting pop ups for cash app every time I do anything,1
d4a4ff99-7c19-4ec4-b936-104696825c98,"this is not interasting. but but but, fun",1
9887b0e6-f64c-482d-bc3e-34531e5f974c,good,1
d3794d22-dc5c-4471-9739-4dd7491ec611,its website is opening again and again,1
d34e563f-dac6-4c87-bf8a-82498da619b4,this is a headache . it kept stopping i cant even save the pic,1
57c332ab-42f4-49bd-b245-37af758ba60c,"this app keeps shoving half naked girls on my discover feed. I've blocked multiple accounts, but they still appear. when I click the profile to block them again, I am unable, and it says ""sorry, an error ocurred"" this app is trying to fry our brains just like every other social media",1
47b147d5-1b08-4dde-b664-6454126ba144,this app was bad don't download this it not give snap reply do not download this pls,1
c2f5d53a-8b43-4a1b-a482-b165396865c8,nice,3
a9ae2f83-9067-4012-8aca-b9ed9b6bf1d9,I like it,4
10d0a459-01ee-47c5-aa71-5f8560587506,I can't install snapchat. I have already installed application. but not showing app.,2
f762cb70-d2ae-4327-8e8d-f46e70e4a82c,"It,s Awesome",5
0b95a622-dacc-42b6-8a5d-422b9f26e41c,it's very good app,5
4d4abb9e-8b1d-4f3d-81b8-4eec768f0e3f,Boring app not friends sharing snap,3
713589a4-c0e8-4046-bec6-dc1ee77a8acd,had it for years and it still asks for contacts every time I open the app even though I've declined repeatedly. there's no way to turn off suggestions for strangers or have scams ignored and the whole AI thing is gross. I know many who are sad to be looking for alternatives to 😮‍💨,1
c8b0abc4-c239-49a6-a390-439ea9cab421,bed service,1
0d3fbdda-6ae6-48a4-80a8-f3da7976aeb0,this is really a good aap for filters👍👍,4
9df80fb7-cf5e-471e-9267-d83a56878dc2,bhut ache filters hote he very nice app 😍❤,5
9febc7e5-7d0c-41aa-8677-079985e51c75,i love it I can finally talk to my boyfriend and talk to my mom and friends this app is the best they should keep it up for us,5
fe62a5b7-b41e-47d5-99ac-63b050558828,"Snapchat is a amazing platform to click a pictures and talk to your favorite person ...,.. and....... ,,,,,,,,,,::::;;;!""'""!""''''''?'""""::::",3
95bc8b83-8668-4145-bc4e-3c8160c2f37e,Good app,5
6c2f2bc3-6089-476e-abf3-a854847cc467,New update is not good 🙂it shows unfollowd Stanger's strys and the chat side of snap has that type of disturbance suggestions in upper side of chat without this update itself snap ws good,2
1b8563af-7f3c-4a6c-b988-a7d878782ce3,Good,2
59fa4227-2d4b-4a0c-ac48-430463bdf473,this is not bad to use,5
1843406e-218d-4002-b63e-d03186eec8ff,I love the App,5
d6964119-b7fa-49c5-a35b-50769b317ad1,the app is overall good but there are several bugs. Since the last update the audio from my app has vanished.There is new audio in my spotlight or stories and even snaps. I have reported many times but the Snapchat team does not seen respond. I hope this issue fixes fast,2
