reviewId,content,score
a6952ecd-922d-4843-a5cd-ca7d32970ebb,I use Spotify more than any other entertainment service. I tried unsubscribing due the cost but resubscribed within the month as I realised how much I want it. 4 out of 5 only because I'd prefer more control over the UI. Searchability and filtering on 'subscrbed' podcasts in particular is incredibly poor,4
6f30e88b-db66-4081-89be-56c6fb3650c5,I love Spotify,5
0042418e-5c47-41f6-a277-a943bd5efdbd,superb work experience,5
8538e058-9412-4963-9904-6097b5040e73,literally nothing wrong I love this app I spend almost my whole day on here,5
28ab457a-c2de-4b82-b343-ceea7c43d560,It's a whole world of music..,5
bcac0dbc-d3cc-406a-8b86-0293442ee23c,I have listened to this music since 2020.,5
0523a6ac-6c92-4223-a7ad-cea52d33abf1,"Ayyyy this is nice spotify, welp! wait for my next reveiw if u update <333 Loving it rn tho GOOD BOYS! BEST UPDATES SO FAR",5
2f1af669-fdc9-4c34-a28e-7b14b65f2448,top fast software music,5
55ddbb97-3680-4d92-a195-e8af2d63292c,amazing,5
6fc37d30-e474-4666-a4b9-1c24acf8e083,good,5
258c17d9-5817-483d-bee3-1ccd2531712d,It's been great ever since I brought the premium,5
ec81346c-15e9-423a-a4d7-c19b068e9474,"Spotifys attempting to make you buy premium by making the free version literally unusable. When I MAKE A PLAYLIST I don't want your stupid recommended songs to be on them too. I just want my songs, that's the point of a playlist. But, if you wanna listen to your own music through a Playlist. you have to pay for Spotify premium. So stupid.",1
66ee1e7d-3f2c-4c99-bdaa-0718c418f975,still waiting for them to offer lossless audio,4
40505fb2-a365-4b96-a334-e692de107e94,every time I try to launch the app on my Laptop I have to uninstall the app then reinstall to listen I'm sick of it it works fine on my phone just not on my laptop,1
e7c4b289-21ba-436c-9076-db9f5d6fac21,best music app!!!,5
e74bb51e-b886-4ba5-a267-bd6371fdf5a8,great app!!!😁,5
bb85c5c0-12a4-4cfe-9e0a-70a8ca0a22eb,does not take cash app,1
258e3b4f-4d6d-4369-81d5-2b5e0bf24b6c,Diverse and expanded quality,5
06e2363d-c1fd-4c3f-880d-ac8c9dc98a61,"I very much enjoy their service , been using for about 2 months now , no complaints so far",5
33b5e347-6e16-465e-b68e-5aded0705cca,"Better than YouTube Music, and just works unlike other streamers.",5
211a4456-7eaf-40f0-a200-32eb0fa87a73,the app is the best in the world very in music,5
5c4e9ffb-6af4-4448-834e-8016c8bc9403,idl,5
7e302659-fe4a-44d1-a6e6-6e6a088f5d41,very useful app 💯,5
7b435d13-9131-4407-95de-5545fcdae57a,Love it,5
c3b83616-a2b8-4247-bb81-104b2ccaf9e1,Op experience,1
92f76164-247a-4a8f-8f1e-ab684e783cf2,4.5 good app especially for connecting to devices. premium is a little pricey though,4
4d2b96b0-4409-4425-a004-f1d51d9bfd8c,PerfecT,5
90200e35-18d4-4b22-b9f8-c88f1d7b8bfa,the multiple unskipable ads in between each song are getting obnoxious,1
2128afc1-afe4-44f6-b962-566e3323c6f1,$POTIFY I$ DA $POT....,5
63b3f7eb-0f87-4b54-87ea-4214f300beed,best app I have like my music with no interrupting,5
2c3023a8-430d-42b9-b2fa-5ac044e64458,TOTALLY AWESOME,5
adf3059a-1603-4a43-9703-6d1c49fb3b10,بقي تطبيق زباله بقت كل حاجه بي الفلوس حتي تغيير الاغاني,1
eb220bfd-dcc1-451c-bff6-2302c1b3401b,great app for music and also listening too while your on a road trip and the radio is playing pure garbage,5
f42cd798-7463-44cb-8cd5-f2c771aba4bc,I HATE how they added smart shuffle. literally ruined the app,1
d76b9db0-c0cf-49f0-8668-b309c2441631,"I love listening to my favorite music any time anywhere, would highly recommend",5
96b1cd81-ebee-4dff-9113-1f3865e00af2,wonderful listing clear,5
0e516cd6-c5d8-4c75-9c91-525cbf95869e,"Heavenly.!! I wanted to listen to a certain group and I just input a couple of groups I wanted to listen to and was a little disappointed when they were playing different singers and when I was changing the songs, it said for me to just listen to the mix. I did this irritated at first but when I listened to the songs they were the perfect songs for my mood. Thank you spotify!.",5
48d39aa6-00a6-4391-84df-5a0625c14f42,Best as ever,5
361691ba-69d2-443d-aded-0be962edc0a1,"I think it's a great app, you can listen to music offline and you can turn off your phone and listen to music.",5
3449620d-e233-41d1-ba27-34fb45e923a7,da goat,5
abe98805-33e0-419b-8319-1c792b4cff0e,it's ok but it's asking money,4
d209a91b-3e33-49d8-baf1-7d5bcc6b95bc,Cool,5
71b4e606-4c04-4946-9d3e-ddab233b3ac8,karaoke mode missing and Lossless audio,4
dad8a66d-1ac9-40f1-972c-4ae863daaa4a,🙂,1
5004c242-ebfd-4cbe-b74d-01f4ffc88e5d,music good doors same,5
2f837b36-3ba1-4412-8c7e-02606d38abcd,Exquisit,5
c4dbfe25-3db3-414d-a250-aa8519c6cbc6,at late you can't hear music for free,1
42f73a08-ce2a-458f-a090-c99198465ecb,it keeps glitching and staying on the same song,3
8507e4ee-701a-468c-9792-3604ab513595,it's a very very good app for music Listener's and it's easy to use,5
f5ee23b8-3a02-47e7-93cb-d92417b61c1a,I'm so speechless that I don't know what to say like this app Is so good that I will do a double backflip,5
555ad29b-2ae8-4cec-9cb6-3c72205cdc83,Poor UI design choices.,1
c38f485a-ed9d-44b2-884f-3b073a38f4af,"Can't handle simple tasks like playing ""Liked Songs"" on shuffle or reliably playing the next episode of a podcast rather than a random past episode",2
372f04ae-1bd5-464a-9518-67ba3b0dabd7,"Spotify has the best experience, smart shuffle is just on top and nice sound quality. The recommendations are within the desired Playlist.",5
24dff155-8173-47f8-ba59-5ab1bbe4d8e7,decent 🙏,5
9fa449ad-bbb6-4afe-aa54-b04705903901,"la peor en el mercado, sin premium no vale para nada",1
befc581e-c8d9-41c7-8423-af157bbdaabe,It's so great I can actually listen to what I want and loop it,5
c6de0a08-df58-4e78-8a57-3687e7ec995d,Great,5
9c0b0966-a6ad-4b4c-ae5b-2a5bd105c2bc,all the music that I need amazing,5
d8579611-bec6-4082-93cf-5e41b2af96b8,ad player,1
d30e84ef-e0bf-4070-8682-b33104188249,"please stop forcing the Joe Rogan podcast on me. I'm not even a little bit interested, yet this app keeps crashing my playlist/podcast, and then auto playing an episode of Joe Rogan, and the entire queue becomes JRE, even though I've never once wanted to listen to it. you could also improve the shuffle algorithm on playlists so it doesn't play the same 20 songs first every single time, but at least those songs are songs I like.",1
b2a07510-48b5-4dbc-b3a1-619d5476884b,just brilliant.,5
b9e62dfb-0016-46ad-97f3-7fcc8089dae3,Best Music App,5
527b2858-4db4-42c9-8ea9-97d12ea130f4,was about to buy premium but the new updates are rubbish.,1
c8800ddd-5c9c-444d-b265-0bc09b182978,"i had a major problem with an earlier version with this app, but now the problem seems to have been fixed. i still detracted a star for releasing buggy versions.",4
8eb1c471-8965-4daf-a2b2-e53851ae22a9,where is hi fy,3
c85039dc-59b3-4ba3-98e9-94275ad6f604,"Great app overall, I feel like this is the ultimate app to listen to music. Comfortable to use, has cool features, even if u don't have premium (and I don't have premium) it's still good. I just wish we could listen to albums by their order. I mean, I can't listen to the dark side of the moon on shuffle. so please consider that spotify🥹",4
6304d71a-fb7b-4f2b-8e77-b0407c3d6d4a,"me gusta mucho la aplicacion, la interfaz, calidad de sonido, ajustes, letras y la estetica me parece muy buena, lo unico malo es que hay canciones sin letra sincronzada y en la television no es muy amplia la cantidad de opciones, pero fuera de eso quedo satisfecha como usuario diario de spotify.",5
a5dda22b-b757-46ab-a806-bc106d079b8e,good,5
c0536e52-c3f4-469c-b5e6-dee444e8f534,Best streaming app ever,5
6aefb244-cab9-458e-8771-b372af94dad0,For some reason it sounds so clear and looks so real! As if you are in a LIVE show. WONDERFUL,5
eced88c3-5ef3-4812-9d2b-6730f0731a00,"there needs to be regulation in commercial volume. if you blast your commercial in my ear, or blast it while playing music to get my kids to fall asleep and wake them up, I'm not going to be interested in whatever is being promoted.",1
5d56d9c5-0439-473d-bbe6-1a209915cb23,I love this app so much,5
15f29b45-e775-4790-8967-2019301d8a13,"I love this app, it covers my different mood everytime.",5
d4a8f686-53a3-4b49-bb39-35ccc645f9ea,Great app👍,4
50d33476-67c4-44c6-9b0f-c145966623c0,🔥,5
be7bb18a-7bb5-4f3b-a34c-b3fc1988511a,"Horrible. had this app for about 4 years now, the ads just keep getting worse and worse. Every 2 songs I listen to there's a set of 4-5 ads right after. I'm not paying for premium, people who don't pay premium should be able to enjoy the app too.",1
8e1eb0e4-234e-4d2f-a332-c22b4399d307,love thre oldie 😍,5
5d8f1510-8bfa-486b-9733-92ccf7726569,"I don't want it giving me songs, and it's just bad with ads",1
c3aba9e8-26e7-49fa-acd4-3efec7026bb3,Great!,5
9c1effcd-c2e0-4e9a-894c-72bafe0bc5f4,Skips way too much for a paid service.,1
7e05f267-e1b8-4f82-a5ff-cf359f39d479,amazing best music platform,5
60439f6c-7ab4-4d6c-b4fc-bc07eaf1b247,"Exceptionally discovering playlists suplied by Spotify are glorious. When you think that you know a lot about some music genre, Spotify is serving you more and more deeply engaged lucid playlists .... and you discover that you have a lot more to learn!",5
184ee498-92e5-48dc-bcd8-3bb02a1a7e67,perfect 👍,5
d56c1bf9-d2a6-482f-a867-cce49481803c,Good music app 👌,5
a55cc1e3-8c4e-47ed-8dfd-478a880a1fcd,"The app needs a quick feedback option. I don't understand a weekly discovery list, because I feel you should just have a discovery button that just keeps playing unheard songs. Needs new music android notifications for bands I favorite. I don't understand the pre-save feature when you can just notify me when the album comes out... Keeps recommending the same artists. What is the point of the hide track feature when they still get played again. Only able to manage folders on the desktop app?",2
a7c367c4-6eb0-47d3-9b05-a2e75a5ca0a4,"optional, best",5
f5096d52-8eaf-4b44-96e1-27f95a7f18ed,"Frequently starts playing music when I dont have the app open, even after I disabled background permissions.",2
f44d3876-5cec-4793-8a54-681c8ecc7bf2,save my songs thanks,5
5a0794d9-45d2-42eb-a111-3da9a322b14b,Great Beats the chitt outa siriusk,5
e9fc5a2d-ffba-46a5-b63d-de18583dafba,Spotify connect doesn't work on my airpods,2
4cd3f43c-a0b5-4dc9-9933-d78bc3d053cd,Ads are fine for non premium account but too many ads after every 2 songs is really annoying. that too repetitive boring advertisements,1
db0d3bc3-8484-4b82-9f35-9677c97c2dc2,"this is my go to for full audio podcasts very easy to navigate, auto save, download and best of all to listen to 👍",5
8b083704-b13e-4ef8-aa99-83737c55023a,Spotify has always been the only act in town.,5
c586ef73-a589-45ba-a7ec-2baa6f2f4be7,Absolutely trash for free users,1
0f200064-4d89-4f9b-b15b-29b4db7ed77c,very awesome experience,5
e607835b-43d5-4e11-9bc1-7b7ea1a29df0,"Every single time I use Spotify I feel such frustration with the terrible user interface. Both the ""home"" tab and the ""my library"" tab manages to show me a jumbled mess with a little bit of everything but never what I'm actually looking for. If you ask people on line the hatred for the UI is wide spread.",2
822e92fa-b167-41e7-950f-d973e1d3787c,"i love the app but lately I've been trying to pay for my premium subscription but the mpesa option is unavailable don't know why now I'm stuck in the free section and the ads are irritating, can't find the song i want to listen to, it's just frustrating please fix that",3
ba322d05-24be-4849-be5a-0be5db6076ce,Very useful and gorgeous app💯,5
aa2481b2-adf0-4e6d-9cff-7ab47f768e0e,I kmk its good,5
90351426-fa15-4de7-a63e-9749e26bd956,"too many commercials, switched back to fm, anyone who is willing to bombard me with commercials to annoy me into paying isn't getting a dime of my money. also, the app autostarts every time i plug the phone into my car, and yes, i have settings turned off in the app and android Auto..",1
410eeee2-cd5d-4f8d-bff1-32390b9b15b0,"There is an ad, sometimes several, after EVERY SINGLE SONG. Is this a glitch on my app or normal? This isn't going to get me to upgrade to premium, it's going to get me to stop using it all together. What a joke.",1
8cb57c69-d6c7-4cec-98c6-60be7b6553cc,"Don't like it, Because it plays songs you don't want to listen to and Spotify premium is to EXPENSIVE. I mean It is good that it can play it like in the background but like I just don't like it! Spotify if you are reading this fix this now! SO I ONLY LIKE YT MUSIC BETTER. Guys just use YT music Spotify sucks 😡😡 Edit:guys I wish Spotify wouldn't do that Edit 2: Guys Spotify actually plays on it's own when I open my phone back up that's why I don't like it I mean also about the ADS. It sucks 🤣",3
51d1cfcd-c102-4824-aff4-c75c37282a8d,So Much Ads☹️,1
7b4b9fef-3e56-4ecd-b52f-abf47803b3cb,"can you please fix the filters? if I click it for finished episodes on a podcast, I should not be seeing all of the finished ones",1
7a00ce19-9b76-47b6-811a-e39d3b3e0265,great sound on all channels,5
e71fdcd9-1404-440e-92c1-804f9a37d31e,"This app is completely blinded by money, please do not use this app",1
448878c7-8067-466e-a74f-2191c819588e,"this app why can't you choose music ""choose Songs to play again tomorrow explore premium"". what is that.. resolve this",1
256f080e-90f8-409c-9f16-82667b19bdac,"please google, enablel -1 star button!",1
11912c8a-293a-45d7-8d31-4e52629322fc,I just love my premium Spotify,5
100e0b48-34c8-4989-8c67-f1dcfeab4e2b,"You're telling me that, I have to pay just to replay my music?? 🥀💔",1
2c0df4e3-4788-4036-94e4-994d830bb36f,"Way too many Ads! I won't pay the subscription fee no matter how annoying the app is, so at the very least, put a counter of ads left similar to what YouTube does. Or come up with different ways to incorporate ads. This service is just obnoxious as is.",2
391edef2-7323-4a09-a797-2c1e006ba658,Very finest app for music 😌,4
a0fc1630-6f1f-410e-baf8-3b6c620f18e9,"too many restrictions if you do not have a premium it's like they are forcing you to purchase premium . They restrict the number of songs that can be played , they also restrict the number of skips you can do , the amount of lyrics you can see in a month , they even restrict you to choose songs . I think these are just too many restrictions and honestly it's just madness ... I just don't like this app anymore because of these things.",1
590f5f9e-5d71-4da8-aaa8-5b64624e6533,good,5
f69b7d7f-47e7-4cb0-b40a-f5e2de5d0b37,I really like this app ❤️☺️ but or Pakistani songs lao,5
78fbc626-ff91-4a62-a811-0dc10149ac42,it is a nice app and it always has the latest releases,5
b234fc42-b74d-43c1-955d-f6966f76748f,bad experience lags,1
5c95db8f-130c-4bdc-adc2-18f1ec82f039,it's so goooooood but it's not free that is the only disadvantage,3
d6d73aa5-aaa8-49d4-94e1-14a9d1c5b71b,good 👍,5
36179503-bc48-44c7-a2f0-b99ddb3cec69,worst add application in play store,1
a70ab03c-551d-4914-8ca9-8d1b19cbd23e,One star until users are given the ability to manually arrange playlists and folders. The custom order feature is not working!,1
4c0bd195-49b0-4d71-a1f7-37d881dfc316,I found my Playlist,4
e356fece-3883-4a14-91a9-0e1aab214c10,I like,5
ebb3a8d5-78e5-4b5d-ba07-9b1712457d4f,"Thank you, Spotify! Never had any bad experiences with this app. And if I did, I don't remember them. 100% positive vibes on all my experiences with Spotify. Is there any chance you can make an AI mixer for playlists that are already made? (Personal playlists) Great app! Thanks again!",5
0a213644-fc73-4217-b27f-b75eb0451f72,"If you listen to a podcast once it will autoplay forever, and there's no way to prevent this other than turning auto-play off for music and everything. Edit: You can no longer turn media autoplay off, so when you walk up to your car, whatever you were listening to last plays...Wanna pop on some noise canceling headphones to sleep in for the morning? Nope, you're gettin whatever you played last blasted at you full volume. Cant turn that off now either. Only way is turn off bluetooth",1
bb01b731-5f0e-40cd-ba0b-a0c8b195df02,"The music options are good, but you only get 15 hours of audio books with your subscription for the entire month.",4
c7413a08-c5ef-4e18-8086-3d660b38365d,"It was amazing I was able to get 3 months free 100% free that blew me away and their selection is amazing I have nothing but good things to say but I will leave it at this ""this is a great app definitely download it!!!""",5
a1fb9dd5-2446-4ef1-bee0-1dddb2b19992,too much restrictions for free users,1
2f1dffbb-9c3a-4e34-801b-c9cee2836f8b,Amazing.,5
b75e031f-1865-4635-a77f-630e187ff407,I love this app is good,5
40eb456b-4d25-4623-95fb-e5a8db0e541f,keep scrolling back up to the top of the Playlist if you minimize the app. it's stupid annoying. Re-downloading the app does not fix the issue,3
69246108-007e-4e63-8d66-8be7d1ef5e87,You're bombarded with ads. Very glitchy interface. Downloads are slow as molasses. I always use a different app when possible for podcasts and music.,3
dad42db8-566b-44eb-9e3a-338e48c19e89,É fenomenal escutar Música e Podcasts no Spotify!!!...,5
c7252a74-3f4b-4902-8453-bb7d6100570a,"I reinstalled Spotify and I can't listen to any song. all my playlists are empty when I open them,even though it's shows there are songs in them. all my liked songs have disappeared. I can't even listen to playlists created by Spotify themselves, they also show empty when I open them. sick.",1
09599c29-11ab-46bb-af2a-24535989a32c,worst,1
8bc97474-29a1-4185-a5fd-1223c4903de6,"Wow, Spotify has really gone downhill when it comes to music suggestions. Algorithm used to be immaculate and now it just stinks...",2
6d30404e-44bd-4f70-bbe1-96021449f8b5,Very nice and quality is really excellent BUT when I press on a specific song it plays a whole different one,4
d6ff6e00-47ab-4b5a-8926-8ec1bada1974,awesome,5
714c070c-34f8-4e98-b15e-89510fe5a214,for 1 Song you made me watch 4 Ads,1
97ddf363-31e6-43ce-8ec6-27d408fe6e89,Awesome I am so happy with Spotify! Keep Up the Great work! Keeps track of all my tunes...,5
bc11a726-3d87-45d1-a3f8-d1f2daf6b6c0,"This app was on my phone when i bought it. I like the monopolistic8 google's youtube music because of all the early videos of the bands on stage. So i never had a need for Spotify ...or so I thought. I even deleted it so why the Five start rating and a minute of your time?? For that swipe at simplyfing my phone, Im giving the already wealthy owners a five star rating because im eternally optimistist the owner will do all to keep spotify on new smart phones by keeping it's content relevent",5
be2d0950-21fc-4f90-9631-14154b1d45cb,Why do you need my freaking credit card for a free trial?!?!?!,5
7a87cdb1-cec5-4f54-81f8-163e45a55bcb,It is good,5
a5d35a6a-bad5-41e2-92da-55b9a5179ab7,playing my favorite songs,5
2e5c2f4a-65ec-4850-91b5-fd17072cac77,Mucho Bueno bendejo,5
8aeb30a0-71b9-4807-8f0a-bc5fff79662e,noice,5
4c4a915d-d7b3-465a-b29b-007f22af09c4,great,5
6bfe8a62-12ed-495e-a909-c7c73fabe0f1,I love the music and every thing i would even pay for ads that i hear and if ypu pay for the ads you can listen offline love you spotify😍,5
0589fc96-d5d7-41a6-a8c8-2c321cdd0064,there is too much ads,1
335f6342-c653-4aef-8988-f4c5ee7fa039,toooooo many adds,2
c858b3dd-408e-4c18-8d01-bc9ad56c4231,Tons of ads and subscriptions are a scam for anyone that's single.,2
f752ac11-a22e-4c84-9302-38e07cbd1573,Awesome UI and High Quality Recommendation System,5
4b5c6b37-cd01-45e5-8a38-3cea23ac0d25,"so I have been using Spotify for a few months now for free and never had a problem until now, now I can't listen to my music coz it's without premium but I don't want to buy it, so what I'm trying to say is that it's forcing me to buy premium coz if I don't I won't be able to listen to my music",1
d05fb438-99eb-48ca-8562-ae891d65ac17,this app is dying,1
b38283cd-474a-46db-84c9-80b981363606,great selection of obscure music!,5
17e0fd54-d0f2-4b44-8d81-375ee65bc1df,superb,5
d93410c2-fc06-403e-a9c6-9f1da9b01967,5 stars because barca,5
26119a9c-7433-4765-9e5b-83922a092819,excelente,5
74a105a0-9672-4ca1-87e3-d5eb4e06c6f5,I'm given it a one star not cause it bad but cause I subscribe so I can use the feature dj x which is suddenly not available in my country. No waring just gone.,1
e29b709d-e9aa-4df7-b975-c9f848a19307,How do i unsubscribe from the app please,5
009d7a77-3400-42c8-9e96-3a9eec1b7156,best on line,5
7519da40-05d7-4b8e-9d39-cdf1447e76d5,I'm installing the app bcoz I'm a good Muslim & Spotify give fun to destroy pleastan that's why I'm installing the app,1
edee0f4c-2f15-49bc-82b8-40b9d8980313,Spotify is good and all but I don't like that they make me listen to 5-6 ads everything a song is over and sometimes I open Spotify and it doesn't work,3
d5f786f4-42ab-4320-a117-12a017c5b8c5,no marahathi song,1
2fdb1ed3-bcca-49ce-9f49-3546f2b55fab,the new feature the DJ is cool because if you don't know what you want to listen to then it plays a mix of music and the fact that you can just listen to it even offline if you got one they're paid prescriptions that's nice too and because a lot of times I'm in spots where I got spotty service so it's really really good I like Spotify I would recommend it,5
5edf1bd0-b3a4-4a8d-8fb9-cd34cbf06c41,please free song,5
c21f2972-52f9-4050-8e83-b01e53629650,fantastic,4
c43153a7-1a56-48ec-9323-d6158b33453f,i give it a 3 if it didnt have ads i would gave it a 5,3
19c9b624-2297-425b-aedb-361685d7d2ab,Absolutely love it! Access to Lyrics is cherry on top. 🥰,5
9c7ca6ee-cf00-4b09-a54f-8d30922681ac,Completely Unusable Now,1
60786249-b587-46b1-82a3-4bbaf8b51be6,Quality app with Quality music selections,5
646a36e4-ed3f-4c30-aefa-c1ac974a512b,You are the best of our own time no other..,5
9ad24dc0-2e6a-4c57-9ddf-cb408fb23aa6,Very good,5
b947874b-ab1f-4b01-80ce-7106c40d3929,wHAT aN aPP🫶,5
57431bac-f242-4d5d-9fb5-0d74994f6841,"I mean it's alright, but it plays the same songs over and over again, creates playlists with the exact songs, no exploration",1
9380b5bf-0db2-40dd-8b1e-d1a1af895fce,excellent for listening music 🥰🥰🥰🥰🥰,5
6528b7ed-0e95-4434-9e08-2599066ced7a,add bahut Ata hai,3
738ac5c0-e390-4a2e-a2c4-83fd558df902,"in non premium ads are too much rest all (UI , library and all) are much better than others apps",4
7d48bebf-02b8-440a-9fd0-456ef56a7f8b,no manner how to force to listen unwanted song,1
f1760e7a-2a64-4acc-ab8c-e9425555daa5,brilliant music at home I love that,5
1d95b337-923b-49ad-914b-376c8f396e7e,Now it is more like a business to the owner of this app.. they focus more on earning money... too many ads and many premiums.,1
58a76f2e-513a-49f1-9790-f9ef46fd4215,This app is like a pay to play app. Can't enjoy music using this app.,1
361dfeb3-fbc4-4b2b-acbd-a23411f8e839,boom boom boom nice effect,5
11f5db0b-6eb8-41e1-8b1e-e10f2d7c84fb,superb,5
0c882e6d-f872-40ef-91e3-0e926c20f927,Good music,5
2ca6a366-21a7-4bc7-a7b5-1c87e751a0bb,"Been using Spotify premium for years and it's been great. Unfortunately they seem to have decided that doesn't matter and have been placing ads at the ends and sometimes beginnings of my podcast episode. Not ads placed there by the podcast, jarring targeted ads that a nationwide podcast would never have",1
8ed3744e-24a7-4d40-b757-21e71854046a,this app is starting to get worse. when trying to play music all it does is give me fortybillion ads like cmon bruh STOP BEING GREEDY SPOTIFY,2
d1b822a7-ca3c-4f1d-8ed8-7e2448831d42,Work as expected,5
440e2869-3917-434b-a071-2362b9d79d60,🤌🏻💗,5
191bfacc-3758-4786-b7f8-840c2a95b534,My favourite.,5
83ea5d52-23ce-4198-a253-64eb9c7ffca4,I love it's song recommendations,5
d7a554e7-fc08-4ff3-9979-0889aa6e59ee,"whats the point of using this when i can't even pick tge one i want to play? And that smart shuffle, why bring the music I DON'T want in my playlist? never failed to kill my mood.",1
a33cfcc8-5564-46dd-957f-3c72327e8dfa,best,5
856d2ad1-028e-4115-ad29-b7947dfaad09,terrible ads,1
c8d8a2df-7b94-46b0-8101-68c5e536795c,the best in the business,5
49fbd90e-1fb0-424c-be70-a409bfd2cd92,"been using this since I was 13, maybe 14 and I will never use anything else",5
af33e63f-d104-4879-884a-fbc523d13693,little tip to the marketing team. The obnoxious banner with the broken dismiss button is not the move to make me pay for Premium. Probably time to find a better service that actually values their customers.,1
17f837db-9b7a-434f-9459-4d4fefd3cdd2,"Honestly, overall, it's great....Except the persistent way it keeps asking or recommending to use Spotify Premium, it's overall great. Although there's a limit to how many you can hand-pick the first music you wanna play and the limited skips, it at least comes back the next day so that's coolio! So besides the annoying pop ups of those insistent ""Join/rejoin Spotify Premium!"" ads, it's great. I don't get a whole lotta ads either way. So...Yeah, overall— like I said multiple times by now, great!",5
48a90e9b-819c-4b3c-8b58-30f817903cb2,I give them three because of ye log har chiz Mei premium maang te hai mujhe bahut gussa araha hai meri marzi ka song lag hi nai raha hai that's not fair,3
9a763ee4-3d98-4ff1-a38a-e8fc1e6219d8,worst app you need premium for everything,1
51420377-0e20-4061-a9e1-7dd6ab6c0ad5,Nice app,5
8fcdb19d-1d48-4235-9725-a43fdc2461e5,works great😁,5
32c9b786-8d7e-4428-b3ea-4611c77eb00f,nice app,5
e3406acd-2631-4731-9d68-f3245348a79f,nice,5
bb813058-9118-46e4-a8ae-ac23d913e83e,Good 😊,5
02c1e4cb-0fe6-4471-a980-5d607ce9ae01,bhaut acha app hai,5
9a3a06e6-f5f7-4413-b164-8a8934f6d939,this is the worst app I ever seen,1
6983efc1-dd86-4fc0-b3ce-797ab0815f76,worst app,1
84f029ff-6c3e-4e24-b7c1-c381de95a75a,great,5
a7359ced-af43-4f2e-a9df-b26bee93f8e0,SO MANY ADS,1
8dc285bc-db8a-4438-b981-da92822ec60a,💖,5
d3c24349-7376-47b1-b2f0-6001a77d5368,best 👌 I think 🤔,5
0a38f704-3041-4df6-94be-deca49acedf0,best,5
eea9d84e-0905-46dd-a058-ffbe13921c47,Everything is premium annoying.,5
96d7eda8-a5c2-46fc-a4b9-fa62c26ee76a,Funny but remove primium,4
d03e63ab-3f57-4f5c-8998-a2bb174314e9,nice,5
d55e2626-9913-4050-b32d-0e7accfe0d77,"great app, if only it was free!",5
e835671f-a25b-4707-80b0-246489c06b9b,❤,5
293213ba-b552-416b-b17e-9bf0f3790988,good 👍💯,5
